Category,Message
0," powerisk 2000 - cocktail parties  important announcement  two key social functions at powerisk 2000 *  your personal invitation  powerisk 2000 has teamed up with three key industries partners to  bring two important networking functions at this year ' s powerisk  2000 . a full invitation has been sent to you in the post but please  print out and bring the two attached invitations with you in case  your postal copy does not reach you for any reason .  the first cocktail party will be held on tuesday 3 rd october  between 6 pm and 9 pm and will be hosted by virtual credit services  and true quote . com . this welcome cocktail party is open to all  delegates and speakers whether or not you are attending the  e - commerce day on the tuesday . running until 9 pm , it should  allow you time to attend even if you have a late evening flight .  the second cocktail party will be held on wednesday 4 th october  at the palais brongniart , the home of parisbourse who will be  hosting the function . transport to and from this event will be  provided for all delegates .  there is no need to reply * we look forward to seeing you at  both events .  regards  rosemary fitzgerald  powerisk 2000 director"
0," summer rotation in rac  vince ,  i had a lunch meeting with rudi and vladi from rac , and i also met with ted  murphy .  they are supposed to get back with me by friday to confirm the proposed  summer rotation .  so far i have a very positive impression of the group , and the projects that  they are involved in .  they also told me that rac and research people are often working on projects  together , so i am sure that my ties with research are not going to go away  with me rotating to rac .  i will keep you posted on further developments .  coordially ,  jason sokolov"
0," congratulations  jean ,  congratulations . well deserved .  vince"
0, / / im . yahoo . com /
0," wti simulation model 30 , 000 bbl / trade  john ,  attached are updated results of zimin ' s model assuming each trade is on a  total notional of 30 , 000 bbls . note that i have re - scaled the results to be  in $ mm .  - - stinson  open - close prices continuous prices"
0, vkamins @ enron . com  > > > >  > > >  > > >  > > >  > > >  > > >  > > >  > >  > >  > >  > >  > >  > >  >  >  >  >  >  >
0,"  "" my graduation date ( ph . d . candidate from lsu ) is dec . 2000 . celeste roberts  has informed me that i would have the option of starting work feb . 2001 . i am  under the impression that i will start in feb . 2001 . my offer letter has a  start date  of aug . 2001 . if this is a problem , please give me a call .  looking forward to working at enron .  thanks a million ,  datren w . ""  please let me know if he may in fact start in feb . 2001 , and if so , do you  have  a specific date for him , or may he choose ?  thanks , celeste ,  carol"
0, \ _ dropbox \ tanya  tanya
0," 00 pm tuesday ,  november 7 , in eb 49 c 2 video conference room . your attendance is welcomed .  jng"
0, electronic mail sent through the internet is not secure and could  > be intercepted by a third party .  >  > this email and any files transmitted with it are confidential and  > intended solely for the use of the individual or entity to whom they  > are addressed . if you have received this email in error please notify  > the system manager .  >  > this footnote also confirms that this email message has been swept by  > mimesweeper for the presence of computer viruses .  >  > * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *  >  >  >
0," eprm understanding and applying fin math - houston  please register me as vince kaminski ' s free guest at the houston session of  the above conference on 31 / 8 and 1 / 9 .  many thanks ,  steve leppard  enron europe research group"
0," backwardation hedge strategy  i have completed an evaluation of a "" backwardation "" hedge strategy requested  by wendy king . the stratregy is intended to hedge oil inventories and is  based of trading nymex futures and options .  wendy has suggested she wants to review this with jeff shankman . i would  like to review my conclusions with you before i send it to wendy and will ask  shirley to set up a meeting .  a writeup is attached .  bob"
0, interview request  i am trying to schedule an interview with a gentleman who is currently a  professor at rice . we are interested in possibly hiring him in a research  capacity in the coal and emissions group . would you have time to interview  him tom ' w ? let me know if you can .  thank you  kevin mcgowan x - 3 - 7499
0," just fyi  vince ,  please see below some of the ideas being bounced , fyi . please keep this  confidential .  the unused capacity in maharashtra should be dispatched on a merchant basis ,  on behalf of mseb to any customers outside mseb ' s current purview . i would  like us to look at the whole issue as one of mseb ' s poor credit , and hence (  as jeff pointed out on the call ) , one where we need to identify all deep  pockets in and out of maharashtra .  secondly , there is ( as shubh and i had pointed out ) the ability to evacuate  about 700 - 1000 mw to customers other than mseb . the challege is - at what  price , and in coordination with which agencies . as always , in india your  greatest challenge will be in dealing with govt . agencies .  another point to consider is that in - all we have about 5 - 7 customers  identified . will all the customers we have earmarked bite ? ? ? this is the  reason why systems need to be set up with a bulletin board on pricing 10 - 15  day power on the screens of the different sebs we can connect up with . this  also substantially gets around the credit quality issue , as this would be an  arrangement akin to cash - and - carry . i see a lot of hope for such a  strategy . i do not see much hope for a strategy of selling blocks of power  to either ntpc or ptc . i would agree however , that we not put all our eggs  in one basket , and hence you could designate a team to look into the ntpc  sale issue inparallel .  in order to set up the trading sytems , however , we need to start by the end  of ql 2001 , and just start doing small deals where we break even , simply to  test the waters and introduce liquidity into the market .  hand - in - hand with this we need a fuel risk management strategy , as i have  been pushing for . for this to happen , we need to get the special import  licence reinstated . if that is not possible , we need to lobby with the  highest authorities within govt . and rbi to allow for hedging , irrespective  of whether we have an sil . the discussions being held with ioc are therefore  very important in this regard , and i am going to get anshuman and mukesh  involved with the same .  finally , i do not see much hope for your strategy of asking ene management  for $ 75 million to build transmission lines in a country where the regulatory  framework on transmission access is even less defined and understood than the  generation side of the equation . i would refrain from stating this in any  senior management forum until we are able to clearly demonstrate the  cost - benefit of this . i have some ideas on that side which i need to develop  further .  regards ,  sandeep ."
0," many  dear vince ,  1 . i apologize for not having got back to karla  earlier but dauphine is not properly equipped yet .  2 . the conference with samuelson , merton , heath ,  ross , mckean etc was spectacular . 512 academics  and practitioners came to college de france and  were very grateful .  3 . i was so worn out afterwards that i did not make  it to houston . i just went to visit alex after a week  conference on quantitative risk management  where i was speaking at carnegie mellon  4 . another former phd student of mine has been  testing and improving the software . he is great  and modest ; giving the papers i referee and the  conferences i go to , i do believe that we are still  ahead ( or way ahead ) today . we also beautifully  simplified the valuation of the hourly swings .  obviously , in case of a problem , my reputation  and your esteem would be more valuable  than 30 % of 90 , 000 usd ( to be shared . . . )  5 . i declined risk in houston and newyork  and am not sure i will have the pleasure  to see you in london . in all cases , we  should coordinate for paris soon  helyette"
0," analyst candidate mitra mujica  maureen ,  mitra mujica , an analyst candidate from super thursday 2 / 15 , has been  reserved for your group . please note that this placement is contingent upon  the candidate accepting the analyst program ' s offer . mitra will have two  weeks to respond and we will contact you once her response is received .  please contact me if you have any questions .  thank you ,  andrea richards  career development  associate & analyst program  x 3 - 6499"
0,"  superior  excellent  strong  satisfactory  needs improvement  issues  additionally , i know that there have been many changes in staff and  reportships over the last 6 months . if you see that you are missing someone  or someone is reporting to the wrong person , just let me know and i ' ll get it  corrected asap .  call me with any questions or concerns !"
0,"  take i - 45 north to 610 west .  take 610 west to ella blvd exit .  go south ( back under the freeway )  on ella blvd to 2011 ella at t . c . jester .  vince will meet you at the restaurant .  if you have any questions , please call me .  thanks .  shirley crenshaw  713 - 853 - 5290"
0," tradespark  vince ,  thanks for the tradespark article .  i very much appreciate being able to participate in the applied learning  projects . it has been very stimulating for me . i ' ve really enjoyed all the  projects i ' ve worked on with the research group , and ever since my interview  i have had plenty of second thoughts about going back to graduate school .  i ' m sure mit will be a good and unique experience , but i wonder if it can  help me find a job and a community i enjoy as much as i already have here .  if possible , i would like to talk with you and / or stinson about the  possibility of my staying on the research team , or coming back after the  fall .  thanks for your time .  ken"
0," book  vince ,  ?  i have made contact with fiona grant , director public relations and  communications enron europe limited , and she mentioned that there are some  changes to your bios , which are located both on the cover and in the  preliminary section in "" about the authors "" . ? we would appreciate it if you  could help in ? collecting or passing along these edits ? since these ? are ? the  only items delaying the printing of the book . ?  thanks vince .  ?  regards ,  julie  ?  ?"
0, / / www . ruf . rice . edu / ~ jgsfss / .  there have also been several updates to the schedule in the last week or ten  days .
0," var model for enron credit  by ben parsons , research group , ( 1 / 3 / 01 )  16 . methodology to implement approximate var model for the credit trading  portfolio  by kirstee hewitt , research group"
0,"  >  > i am a phd candidate under the supervision of drs . richard macminn and  > patrick brockett . i am now working on my dissertation which is focused on  > the weather derivatives and credit derivatives .  >  > could you kindly please offer me some real weather data information about  > the price peak or plummet because of the weather conditions ?  >  > the past winter of 2000 was very cold nationwide , and there may be a  > significant price jump for natural gas or electricity . could you  > please offer me some energy price data during that time period ?  >  > your kind assistance will be highly appreciated and have a great day !  >  > mulong  >  >  >  >  >  >  >  >  >  >  >"
0," option pricing discrepancy for j . c . penny transaction  amitava and seksan have identified the source of the discrepancy between the  option prices calculated by the credit - reserve model and the stand - alone  spreadsheet model used in deal pricing . the discrepancy can be traced to  differences in input variables of the two models and not to any algorithmic  differences .  the options being priced are a strip of options on monthly instruments . the  credit reserve simulation program calculates the time to expiration by  assuming that the option expires on first day of the contract month of the  underlying contract , which is a very reasonable assumption .  the stand - alone option pricing spreadsheet allows specification of the option  expiration date independent of the contract month of the underlying . in the  jc penney transaction , the monthly options were assumed to expire in the  middle of the contract month , when in reality the underlying monthly  contracts expire before the start of their respective contract months . the  stand - alone spreadsheet model allows such specifications and it is up to the  user to ascertain that the expiration dates entered are legal . at present ,  seksan is ascertaining that the option contracts involved are in deed monthly  options and not a strip of daily options , in which case we would require  estimates of intramonth volatilities for both the spreadsheet model and the  credit reserve model .  regards ,  rabi de"
0,"  shawn grady from hr staffing called me and asked me to schedule interviews  with the people in research . he also mentioned that i should email you to  find out if you want anyone from any other department to interview rabi . i  am currently scheduling interviews with you , krishna , grant , stinson , zimin  and vasant . is their anyone else in research that you want to interview  him ? please get back to me and i will set up the appts . thanks . anita"
0," 00 am ;  > 604  > words  > by hillary durgin  >  > if jeffrey skilling is right ,  >  > enron ' s acquisition of mg is only the tip of the  > iceberg .  > enron ' s president and  > chief operating officer is engineering a fundamental  > strategy shift at the  > houston energy company , aimed at making it a dominant  > "" new  > economy ""  > player across various industrial markets .  >  > the dollars 446 m acquisition last month of mg , the  > uk - based  > metals trader ,  > is only the first of more than dollars lbn in  > estimated new  > investments the  > company is targeting . it is seeking vehicles on which  > to  > build  > business - to - business ( b 2 b ) platforms in sectors such  > as  > logistics , chemicals ,  > agricultural products and pulp & paper .  >  > mr skilling wants to take the business model the  > company  > developed in  > natural gas and power and apply it to other wholesale  > commodity markets . he  > argues the electronic platforms it creates will not  > only  > become the principal  > b 2 b sites for those sectors , but reshape those  > industries .  >  > as an example , he points to enron ' s new e - commerce  > platform ,  > enrononline ,  > which has changed the way the company does business  > with its  > customers  > while significantly increasing sales .  >  > the company - the largest wholesale merchant of  > natural gas  > and power - saw  > wholesale , physical deliveries of natural gas surge 53  > per  > cent in the first  > quarter .  >  > critics argue that enron ' s move away from its familiar  > energy business into  > new industries , where the learning curve is steep and  > the  > competition  > entrenched , is risky . yet a number of industry  > analysts  > point out enron has  > proved it understands markets and how to manage risks  > while  > becoming the  > largest importer of coal in the uk , the largest trader  > of  > gas and power in the  > us and grabbing an advantage in bandwidth .  >  > "" it ' s a prudent strategy , but it ' s got to be done in  > an  > orderly way , "" says ronald  > barone , analyst with paine - webber in new york . "" what  > they ' re  > doing here is  > what they ' ve been incredibly successful at doing , "" he  > adds ,  > noting that enron  > posted dollars 1 . 3 bn in earnings before interest and  > taxes  > ( ebit ) from its  > wholesale energy and services business in 1999 , up 34  > per  > cent from the  > previous year .  >  > earnings from that division accounted for two - thirds  > of the  > company ' s overall  > income before interest and taxes last year , and mr  > barone  > sees the unit ' s ebit  > increasing 15 - 30 per cent annually over several years .  >  > as with gas and power and now broadband , where enron  > is  > standardising  > contracts and creating a market in bandwidth , it wants  > to  > create markets by  > entering as a physical player and providing merchant ,  > risk  > management and  > financial services over the internet .  >  > "" we will provide electronic commerce , but we will  > provide  > liquidity and we will  > provide settlement , or fulfilment of that contract , ""  > mr  > skilling says . "" that is an  > extremely powerful model . if you look at other b 2 b  > sites ,  > they don ' t do that . ""  >  > mr skilling argues enron ' s e - commerce platform will  > triumph  > over the other ,  > bulletin board - type exchanges , where striking a deal  > depends  > on two parties  > hooking up and working through uncertainties over  > timing ,  > price , credit and  > fulfilment .  >  > not everyone shares that view . some energy companies ,  > for  > example , would  > rather not do business with a competitor . bp amoco  > recently  > purchased a 3  > per cent stake in altra energy technologies , a  > houston -  > based , neutral  > wholesale energy exchange . with koch industries and  > american  > electric  > power , it also committed to carry out a fixed volume  > of  > transactions on the  > site to lend it liquidity .  >  > just as in gas and power and now broadband and metals ,  > enron  > believes it  > needs networks of strategic physical assets . in  > acquiring  > mg , enron got a  > stable of warehouses , lending it a strong physical  > position .  >  >  > "" it should provide ( mg ) with a more vibrant , more  > active  > physical spot market  > in more markets in the world , "" says greg whalley ,  > chief  > executive officer of  > enron net works , the new division enron is launching  > to  > identify and enter  > commodity markets . he argues that in metals and other  > markets , enron will  > deliver better pricing , price risk management  > services ,  > cross - commodity  > transactions and flexible transactions for a wider  > range of  > customers .  >  > mr skilling says there are significant rewards for  > restructuring an industry .  >  > "" if you can take that platform , and you use the  > capabilities  > the bricks bring to  > the table , e - commerce the industry and change the  > structure ,  > you ' re selling for  > more than a 50 multiple . ""  >  > copyright , the financial times limited  >"
0," a & a math majors  vince ,  thank you so much for meeting with me friday morning about the research  group .  after leaving your office , i remembered an issue i have had with the analyst  & associate program that might be of interest to you .  during a texas a & m recruiting meeting , i learned that we have expanded our  list of majors to include computer science . i wondered why math majors were  not mentioned , and was told that there was not a business need for math  majors . like liberal arts majors , they said math majors were only considered  on a person by person basis . in my opinion , math majors have many of the  same skills as finance majors , and can easily adjust to accounting rotations  as well ( i did last summer , and finance majors in the program are forced to  every year . ) i think that enron is missing out on many qualified candidates  by limiting their recruitment effort .  at texas a & m the career center asks companies for a list of majors they are  targeting , and only allows those majors to sign up for interviews through the  career center . i sent my resume to enron and asked to be included in the  interview process on campus . however , many other math majors had not heard  of enron or the other companies , and assumed that there was no place for a  math major at a company like enron . many math majors want to continue their  education , become teachers , or work for an actuarial firm . however , many  are undecided . we are constantly told of the many business possibilities  available to math majors by our teachers and staff , but many undergraduates  are still not sure exactly what math majors can contribute in a business  environment . by not mentioning math majors to the career center ( a very  simple and inexpensive step ) , enron is losing out on a very talented pool of  people . while it would be nice to get the math majors that knew about enron  already , had thoroughly researched all companies and determined that math  majors would fit perfectly , and went the extra step to send enron their  resume outside the career center system , there are many qualified students  who do not do this , and opt for other companies who did mention math majors .  i called a manager in the a & a program to suggest that we consider at least  mentioning math majors to the career centers . i realize that it may cost  more to actively pursue them , talk to teachers , and attend math society  events . however , i told her that including them at the career center would  be very inexpensive for enron . she reiterated that they saw no business need  for math majors , and that if more upper level people began requesting them ,  it would be considered . i searched for "" mathematics "" on the enron job  website , and had a surprising number of results . i know that your group  could use math majors as well . however , this still may be too small a number  to merit a focus from the a & a recruiting department . i just wanted to bring  it to your attention in case it was something that you felt should be changed .  thanks ,  heather johnson  x 53240"
0," nikkei and pko  this information has been most useful ! thank you maureen and please keep me  informed of any changes in pko policy , as we are right at levels were  everyone is watching for intervention ."
0," nov 17 , 2000  employee name supervisor name date selected  - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -  andrews , naveen c rudi c zipter oct 31 , 2000  baxter , ashley david davies nov 02 , 2000  crenshaw , shirley j wincenty j kaminski oct 26 , 2000  kindall , kevin vasant shanbhogue oct 30 , 2000  lamas vieira pinto , rodrigo david port oct 31 , 2000  supatgiat , chonawee peyton s gibner oct 27 , 2000  tamarchenko , tanya v vasant shanbhogue oct 26 , 2000  villarreal , norma e sheila h walton oct 26 , 2000  walton , sheila h david oxley oct 27 , 2000  yaman , sevil vasant shanbhogue oct 27 , 2000  yuan , ding richard l carson oct 31 , 2000"
0," the strip starts 1 ) nov . 1 - 00 and 2 ) nov . 1 - 01 .  for the first one i assume that the shipper makes decision on oct . 31 , 00 ( 54  days to maturity )  and on oct . 31 , 01 ( 419 days to maturity ) for the second case .  the second case has longer time to expiration , therefore larger option time  value . see the attached  spreadsheets for more detail .  let me know if you have any questions .  zimin"
0,"  comments on this document should be directed to vince and / or me .  regards ,  grant ."
0," subscription renewal  esource  august 4 , 2000  dear vince ,  this is to inform you that your subscription to operational risk is up for  renewal . if you would like to renew please let me know and i will take care  of it . the price for this publication .  ? 1 year $ 795 . 00  ? 2 years  ? 3 years  if you should have any questions , please do not hesitate to call me at ext .  3 - 7928 .  thank you for using esource .  sincerely ,  barbara"
0,"  thank you for your phone messages , confirming that you and mr . bill bradford  will be meeting with mr . robert rudy ( managing director - head of client  service ) this monday , march 20 th , from 9 a . m . - 12 p . m . we are looking  forward to seeing you , and hopefully we ' ll even have some sunny weather for  you .  attached are the directions to our office . please be sure to note that our  dress code is business casual , so please do not feel obligated to wear a  suit and tie .  >  please let me know if you have any questions .  sincerely ,  kristina j . wun  marketing coordinator  kmv llc  1620 montgomery street , suite 140  san francisco , california 94111  415 - 765 - 5988 ( direct line )  415 - 296 - 9669 ( general line )  415 - 296 - 9458 ( fax line )  wun @ kmv . com  - directions to kmv . doc"
0, 00 gmt )  interview schedule  16 . 00 - 16 . 30 vince kaminski & anjam ahmad  16 . 30 - 17 . 00 ben parsons  17 . 00 - 17 . 30 stephen leppard
0,  i am working now in ees as the chase national account manager and am  developing new products to sell chase . one of the products i am working on  integrates the provision of broad band with a package of computer  hardware and software for a company ' s employees .  i can explain more if you are interested .  i understand you put together a report on broadband which has helped educate  people as to the technology and economics . can i get a copy ? .  also do you have any analyses on chase that might help me detect other  opportunities ?  is there anyone on your staff with whom i should talk ?  thanks  chris
0," corporate allocation from enron research group  krishna ,  attached is a spreadsheet with the figures we discussed earlier . for  july - dec , ets will keep half of the amount allocated ( equivalent to 1 . 5  employees , $ 135 . 6 ) from the corporate allocations to ets . if this looks ok  to you , i would like to have vera work with shirley to handle the accounting  adjustment similar to mid year . many thanks , kim .  vera ,  here is the year 2000 spreadsheet . as you will see , we will need to work  with shirley crenshaw ( x 35290 ) with enron research group to coordinate a  similar accounting adjustment to the one we made mid year . i will send the  year 2001 budgeted spreadsheet to you in the next few days ( just in case it  changes with the approval of the science workorder ) . please call me if you  have any questions about this spreadsheet . thanks , kim ."
0," west power model  lance and i spoke with tim heizenrader regarding modeling work and needs for  the west desk . the differences in the markets between east and west are , in  tim ' s opinion , sufficient that he does not need an approach as sophisticated  as the one we are pursuing for ercot . in particular , the termal limits for  which load flows are so useful are not generally binding in the west . loop  flows are also not considered a major issue at present .  in summary , it seems that the west is an unlikely customer of any extension  to an ercot / east transmission model for the time being . they have also done  little in this area that would directly relate to our efforts here .  martin"
0," 30 - 7 pm london  time . send me an email and let me know when is a good time to talk and i will  call you back .  thanks in advance .  antonella  this transmission has been issued by a member of the hsbc group ( "" hsbc "" )  for the information of the addressee only and should not be reproduced  and / or distributed to any other person . each page attached hereto must  be read in conjunction with any disclaimer which forms part of it . unless  otherwise stated , this transmission is neither an offer nor the solicitation  of an offer to sell or purchase any investment . its contents are based on  information obtained from sources believed to be reliable but hsbc makes  no representation and accepts no responsibility or liability as to its  completeness or accuracy ."
0," computer  hello again ,  the computer i mentioned earlier will  remain at the location eb 3239 d however ,  it belongs to us ,  i got with chris and it is not really in  his way at this point .  fyi - computer # 002813  monitor # 202803  kevin moore"
0," nov 17 , 2000  employee name supervisor name date selected  - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -  andrews , naveen c rudi c zipter oct 31 , 2000  baxter , ashley david davies nov 02 , 2000  campos , hector o peyton s gibner nov 06 , 2000  carson , richard l richard b buy oct 30 , 2000  crenshaw , shirley j wincenty j kaminski oct 26 , 2000  gandy , kristin h celeste c roberts nov 01 , 2000  gorny , vladimir theodore r murphy ii nov 02 , 2000  hewitt , kirstee l steven leppard nov 06 , 2000  kindall , kevin vasant shanbhogue oct 30 , 2000  leppard , steven dale surbey nov 06 , 2000  patrick , christie a steven j kean nov 09 , 2000  pham , bich anh t sarah brown nov 06 , 2000  raymond , maureen j wincenty j kaminski nov 02 , 2000  rosen , michael b christie a patrick nov 06 , 2000  sun , li kevin kindall nov 09 , 2000  supatgiat , chonawee peyton s gibner oct 27 , 2000  tamarchenko , tanya v vasant shanbhogue oct 26 , 2000  tawney , mark r jeffrey a shankman oct 26 , 2000  thuraisingham , ravi paul h racicot jr nov 12 , 2000  williams , matthew steven leppard nov 08 , 2000  yaman , sevil vasant shanbhogue oct 27 , 2000  yuan , ding richard l carson oct 31 , 2000"
0,"  wednesday , march 15 th  friday , march 31 st .  please let me know if this is ok with you .  thanks !  shirley"
0, / / garven . baylor . edu / research . html 
0," corn subsidy govt program analysis  hi vince ,  nelson and i had a meeting yesterday with the ag desk folks on how to go  forward on the analysis and presentation for this program . the consensus  from the ag side was that the choice of university will be highly politically  driven , ie preferably the university should be from a state that has close  ties to sympathetic senators or other political figures . also it is  preferable if the university faculty have worked on ag issues before , lending  more credibility in the ag community . the names that came up were  mississippi state and texas a & m . nelson knows of a person at mississippi  state who worked with the usda on risk management issues .  the needed analysis itself is not necessarily very deep , and the focus is  primarily to get a non - quantitative presentation out that outlines how enron  can take on the downside risk of local crop prices ( enron probably needs to  cover actual local prices and not simply an index because i do not think the  govt will want to worry about basis risk ) .  the pilot program itself will be very small , and lends itself to continuing  down the path of short term trading rather than long term origination .  another thought on hedging our potential short positon ( on the origination  side ) is that the govt program can only provide a partial hedge to the extent  of the premium received - - we still have unlimited downside from the short .  vasant  p . s . i am writing up jim bouillion ' s project suggestion as a potential  project for wharton . of course , we may still ask wharton for their insights  on the corn price protection approach ."
0," rac london quants and houston research  vince ,  i work for the market risk rac london group . i review the quantitative issues  arising from enron europe models .  i am in this function given my background ( phd from imperial college - london )  and also due to my past experience  as risk manager for a brazilian investment bank and louis dreyfus .  my agenda includes the review of a number of deals ( wessex , tpl , eastern ,  . . . ) , as well as the  review of the construction of european gas and power price curves and their  respective volatility curves .  currently i am devoting most of my time to the analysis of the uk gas market ,  its respective  price curve and term structure of volatility .  bjorn and david suggested it could be very productive if i had the chance to  meet you and your team  to discuss issues related to modelling prices and risk measurement tools .  i will be in houston from the 10 th to 15 th september . i wonder if you could  book some time for me in  your agenda and also ask some members of your team to do the same .  thanks ,  rodrigo"
0," kollaros , alexios"
0," to basak  wade ,  please find the note attached for mr . basak . the tariff data is all from the  information sheet put out by mohan , so you should have no conflicts .  i have tried to give it the appropriate spin .  let me know if there is something you would like to do differently on this .  regards ,  sandeep ."
0," kristin - 401220  vince - 401221  any questions , call me .  alyse"
0, test  >  >  >  > test  >
0," may 7 th  2 . you need to press the "" save my data "" button ( only once ) to send us your pre - migration information .  3 . you must be connected to the network before you press the button .  4 . if a pop - up box appears , prompting you to "" abort , cancel or trust signer "" please select trust signer .  5 . any information you add to your personal address book , journal or calendar after you click on the button will need to be manually re - added into outlook after you have been migrated .  6 . clicking this button does not complete your migration to outlook . your migration will be completed the evening of your migration date .  failure to click on the button means you will not get your calendar , contacts , journal and todo information imported into outlook the day of your migration and could result in up to a 2 week delay to restore this information .  if you encounter any errors please contact the resolution center @ 713 - 853 - 1411"
0," java for managers ! ! !  hi stinson ,  ?  thanks for meeting with us on thursday . ? we enjoyed  talking with you .  ?  as per our discussion , i have attached the course  outline of java for managers along with this email .  after our conversation with you we think this course  may be a little bit heavy for your group . ? but we can definetly  take it down to concepts level and make it appropriate for  our audience . ? please review and let me know , if this  course would be of value to you . ? this is a 3 day course  and costs $ 11 , 000 ( maximum of 15 students ) .  ?  regards ,  ?  - siva  - oojavaformanagers . doc"
0," 30 a . m .  see you there ,  tanya ."
0, 202 - 508 - 5600  www . eei . org / alliance  ntarr @ eei . org  - text . htm  - fasb - the impact on energy companies of treatment of capacity c
0,"  peggy davies  administrative assistant  department of finance , insurance , fax ( 254 ) 710 - 1092  peggy _ davies @ baylor . edu"
0," steven roeder ( chemical engineer )  vince ,  i do not think that there is match with our group but i forwarded steve ' s  resume  to ford cooper and joe phalen of the water group .  regards ,  osman"
0, 00 pm .  thanks .  paulo issler
0,"  - the gas , power and tariff desks ,  - the options desk ,  - the site profiles and consumption desks , and  - the matrix products / secondary products desks .  the dsm group and iam , along with its execution capability , will remain in  ees and report to the ees office of the chairman . we are pleased to announce  that ozzie pagan has agreed to lead this function . ozzie is an established  commercial dealmaker in ena . he has experience in power trading , origination  and plant development . in addition , the services group , which will provide  billing , information and other retail services , led by evan hughes , will  remain in ees and report to the ees ooc . all support functions , within the  former ees risk controls and operations group , that currently support the dsm  and the services groups , will remain in ees . the remaining parts of the risk  controls and operations group will become part of ews reporting to wanda  curry . as part of this change , we are pleased to add evan hughes and ozzie  pagan to the ees operating committee .  in addition , the structuring group , led by sean holmes , will be re - named deal  management . the vision for this group remains the same as that discussed at  the all employee meeting ; however , it will also facilitate and ensure  productive transaction interaction between ees and ews .  we have asked , marty sunde , as part of his vice chairman role , to resource  and lead a formal restructuring group to enhance or protect value in several  key transactions in our portfolio primarily in california .  the newly created it function , led by anthony dayao , will continue to report  into the ees ooc but will support both ees and ews it requirements .  other than these changes , the organizational structure , vision and objectives  detailed out for ees at the all - employee meeting in march remain . we need to  continue to understand and drive deeper into our markets , manage our client  relationships , mine our portfolio , build new products and execute on our  opportunities .  thanks for all your hard work . with your help we will become the worlds  leading energy retailer and enron  , s leading division . if you have any  questions please do not hesitate to ask"
0, 30 pm .  i will meet you all in front of the building at the big e !
0," gsia visit  vince ,  this friday during your visit i will be in california for a cousin ' s  wedding . i am having miserable luck connecting with you . however , while  you are at gsia , chester spatt ( one of my co - authors ) would like to meet  with you if your schedule permits . i am copying him on this email so you  can contact him directly . please also let peirre ( who is also copied on this  email ) know whatever you work out .  see you next time i hope ,  duane  * * * * * * * *  duane seppi  graduate school of industrial administration  carnegie mellon university  pittsburgh pa 15213 - 3890  tel . ( 412 ) 268 - 2298  fax ( 412 ) 268 - 8896  email ds 64 + @ andrew . cmu . edu"
0," ferc 03 / 14 / 01 order , docket elol - 47 - 000 , and news release . ]  - text . htm"
0," based on a five  year swap , the expected losses are 18 % higher as a result of gbm . attached  chart shows the relative long - term gas prices under both processes . >  mark"
0," eprm conferences  hi paul ,  ?  just a note so that you have my address . do you have dates for the us and  european conferences yet ? i ' m sure that we can arrange other work at the  same time to offset the expenses of speaking at these events if you want us  to participate .  ?  you also mentioned a training course on var and the energy area . we had an  eprm article last year with vince on a comparison of the different  techniques on a trial portfolio that might form the basis of something  useful . anyway , let me know .  ?  best regards .  ?  chris .  ?  ?  ?  ?"
0," old and new extensions  hello ,  may i please have several lines disconnected from my phone  and several new lines added .  you can delete 36336 and 33135 .  you can delete 33376 and 39719  also 34768 .  will you please add 36615 and 34305  will you add please jose marquez extension ,  a new hire . ( a new number )  also add 39737 and 36286 .  r . c . 100038  co . # 0011  thanks  kevin moore  any questions please feel free to call . x 34710"
0,"  >  > i have checked with our accounting folks and it looks like the balance in  > the seminar account is under $ 5000 . this will get us going in the fall so  > we have some flexibility for the next enron funding - whatever works best  > on your end .  >  > also , i am interested in pursuing the idea of designing some sort of a gift  > - a coffee cup perhaps - to give to our seminar guests . i think we could  > do something neat with the enron and rice / jgs logos that folks would be  > happy to display on their shelf or desk top . what do you think ?  >  > as always , thank you so much for your support of our efforts over here . it  > is truly appreciated .  >  > bbo  >  >  >  > barbara ostdiek 713 - 348 - 5384 ( voice )  > assistant professor of finance 713 - 348 - 5251 ( fax )  > jones graduate school of management ostdiek @ rice . edu  > rice university www . ruf . rice . edu / ~ ostdiek /  > 6100 main street - ms 531  > houston , tx 77005 - 1892  >  >  >  >  >"
0," mscf speaker series / recruitment  dear mr . kaminsky ,  mr . bryant informed me of the possibility of having you as a guest speaker  for our speaker series . it would be a great honor and a pleasure for me to  help you organize a trip to pittsburgh . would it be possible to give you a  call tomorrow ( thursday ) at 7 . 00 am central time ?  sincerely ,  pierre - philippe ste - marie"
