Category,Message
1,FREEMSG: Our records indicate you may be entitled to 3750 pounds for the Accident you had. To claim for free reply with YES to this msg. To opt out text STOP
1,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597
1, / / 209 . 203 . 162 . 20 / optout . html  . please allow 24 hours for removal .  this e - mail is sent in compliance with the information exchange promotion  and privacy protection act . section 50 marked as ' advertisement ' with valid  ' removal ' instruction .  faarakxavoxcadetxjpir
0,I enjoy watching and playing football and basketball. Anything outdoors. And you?
1,You are being ripped off! Get your mobile content from www.clubmoby.com call 08717509990 poly/true/Pix/Ringtones/Games six downloads for only 3
0,Lol ... I really need to remember to eat when I'm drinking but I do appreciate you keeping me company that night babe *smiles*
0,This pen thing is beyond a joke. Wont a Biro do? Don't do a masters as can't do this ever again!
0," chicago partners  vince ,  hope this finds you well . i am sure you are more than busy but i wanted to  see  where we stand with feedback regarding me coordinating a potential  presentation  by chris culp at cp risk management .  regards ,  david"
0,"  a description of the problem ,  some of the resultant consequences if it is not solved soon enough , and  conveying the fact that there are win - win solutions well within the goi ' s  power to implement , that would in fact enhance his reputation and the  country ' s as one that lives up to its reputation  i would be careful to make the point that we are not going to give up any  value , but are willing to be accomodative to mseb , gom , and goi needs , either  through financial re - engineering , or through getting direct access to the  market in some areas . this will also fly well with enron management that is  more comfortable with market risks than political .  describing the problem  dpc has a ppa , backed by goi mseb ' s  monthy collections not improving - are in the range of rs . 900 cr . / month  mseb , and gom clearly do not have the resources , in the short run ( 3 - 5 yrs . )  to meet these obligations ; hence central intervention is needed .  in a grid of 13000 mw ( maharashtra grid size ) , absorbing an additional 1440  mw ( phase ii ) at one go is difficult ; however if we take western region , grid  size is 42000 mw . clearly absorbing all the power in that framework is much  easier .  to this if we add northern and southern grids , we can probably evacuate out  another 500 - 700 mw through the interconnects . hence , there is definitely  value in looking at this issue at a national level .  additionally , it is not just solvable at that level , but actually answers to  the crying need for power in the country , and hence is a boon for the govt . ,  and should be treated as such .  consequences of not solving the problem  we can call upon the sovereign guarantee , which will cover our partial  payments . however , this would almost definitely lead to a deterioration of  the country ' s credit rating - put back incoming investments into the  petroleum sector ( where private participation program is about to be unveiled  in 25 o we need to get someone to negotiate with . please use  your good offices to quickly form a representative group that includes  central , state govt . , and seb representatives so that we can work on the  solution .  without active participation from pm ' s office , we are likely to waste  precious time bouncing between the seb , gom , and various ministries of goi .  hope this helps .  regards ,  sandeep ."
1," visual identity and logo now  working on your company ' s image ? start with a  visual identity a key to the first good impression . we are here to  help you ! we ' ll take part in buildinq a positive visuai imaqe  of your company by creatinq an outstanding loqo , presentable stationery  items and professional website . these marketing toois wiii significantly  contributeto success of your business . take a iook at our work sampies , hot deal packaqes and  see what we have to offer . we work for you !  _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ not interested . . . _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _"
0," wayne tow ' s resume  hi there mr . kaminski ! it was a pleasure to speak with you today . i look  forward to lunch one day soon at brennans .  wayne tow is a brilliant man , he worked for many years for a man i know  well . this man says , wayne is as good as it get , and he could do  anything that is assigned to him , and do it at a level in which he was  always amazed .  he loves the e - commerce area , and this is what he wants to do  thank you , vince .  lee wells  - wayne 2 . doc"
1," this weeks ultimate adventure . . . . . exoctic car rentals !  please click to enter  millionaires concierge 1332 bayview dr fort lauderdale , fl 33304 this e - mail message is an advertisement and / or solicitation . "
1," money is available .  csse  mortgage companies make you wait . . . they demand to interview you . . . they intimidate you . . . and all of that while they decide if they even want to do business with you . . .  we turn the tables on them . . .  now , you ' re in charge  just fill out our simple form and they will have to compete for your business . . .  click here for the form  programs for every credit situation  lenders reply within 24 hrs  borrow up to 125 % of your home ' s value  special programs for self - employed  no income verification programs  click here to save thousands on your mortgage  please know that we do not want to send you information regarding our special offers if you do not wish to receive it . if you would no longer like us to contact you or you feel that you have received this email in error , you may click here to unsubscribe .  wsop "
1," are you ready to get it ?  hello !  viagra is the # 1 med to struggle with mens ' erectile dysfunction .  like one jokes sais , it is strong enough for a man , but made for a woman ; - )  orderinq viagra oniine is a very convinient , fast and secure way !  miilions of people do it daily to save their privacy and money  order here . . . "
0,Why didn't u call on your lunch?
0,Eh den sat u book e kb liao huh...
0,So i could kiss and feel you next to me...
0,They released vday shirts and when u put it on it makes your bottom half naked instead of those white underwear.
0,The battery is for mr adewale my uncle. Aka Egbon
0," coming back to london  hi guys ,  it was nice to work with each of you for the last couple of weeks . it was  great time and i enjoyed every single day here .  i am very much impressed with research team in houston and looking forward to  strengthen our co - operation even further .  have all great time and not a very hot summer .  hope to see all you soon .  many thanks ,  slava"
0," dinner for summer interns  vince ,  thursday , july 27 , seems to work for everyone for our summer intern  dinner . i have also told this date to  datren  ainsley  cantekin  brad  giuseppe and  seville  and asked mike roberts to tell his two summer interns .  please let me know if we are overlooking anyone .  stinson"
1, 050719125947 - 6 aa 64000 - 6081 c 675 )  soft viagra at $ 1 . 62 per dose  ready to boost your sex life ? positive ?  time to do it right now !  order soft viagra at incredibly low prices  starting at $ 1 . 99 per dose ! unbelivabie !
1," looking for good it team ? we do software engineering !  looklng for a good lt team ?  there can be many reasons for hiring a professional  lt team . . .  - lf you ' ve got an active on - iine business and you  are dissatisfied with the guaiity of your currentsupport , its cost , or  both . . .  - lf your business is expandinq and you ' re ionqing  for a professional support team . . .  - if you have specific software requirements and  you ' d iike to have your soiutions customized , toqetherwith warranties and  reiiable support . . .  - lf you have the perfect business idea and want to  make it a reaiity . . .  - if your project has stalled due to lack of  additional resources . . .  - if you need an independent team for benchmarking ,  optimization , quality assurance . . .  if you ' re looking for  a truly professional team , we are at your service ! just visit our  website  _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ not interested . . . _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _"
0,Slept? I thinkThis time ( &lt;#&gt;  pm) is not dangerous
0,Today am going to college so am not able to atten the class.
0," associate / analyst super saturday participation  enron managing directors , vice presidents , directors , and managers who  utilize the associate / analyst pool  as a follow up from a "" save the date "" email regarding your participation in  the associate and analyst super saturday process , now is the time to select  your dates to attend and participate .  below are the dates for super saturday weekends during the upcoming  recruiting season . if you are houston - based or if you know you will be in  houston on business at the appropriate times please click the link below to  volunteer .  ( when selecting dates please avoid selecting to interview candidates who  attend the schools for which you are a team member . )  associates analysts  october 27 - 28 , 2000 november 3 - 4  thunderbird , ut , georgetown , rice rice , ut , baylor , a & m , ou , florida , lsu ,  uhcl  november 10 - 11 , 2000 november , 17 - 18 , 2000  columbia , stern nyu , ucla , darden , cornell penn , uva , vanderbilt , michigan ,  howard , auc ,  vanderbilt , michigan uhmain  december , 1 - 2 , 2000 december 8 - 9 , 20000  chicago , kellogg , harvard , wharton , mit wellesley , overflow and re - schedules  from previous s / s  friday , december 15 , 2000  carnegie mellon  thank you for your support of the associate and analyst programs .  shelly jones  recruiting manager"
1, / / magnetslip . com / ju 43 /  regards  julie
0,"  this zeigham khokher at the university of texas at austin , finance  department .  ?  i need some publicly available data that unfortunately is not available  here . ? it is basically the historical prices for price of oil , gas and gold  futures contracts and options .  ?  again the data is strictly public info and not proprietary at all . ? let me  know if there is a central data person at enron who would be able to help . ?  all help will be of course gratefully acknowledged .  ?  hope all is well , i hear you will be giving a talk at ut this fall ? and look  forward to seeing you then .  ?  regards  zeigham  ?  ?"
1, / / www . insuranceiq . com / optout  legal  notice 
0," call from enron  donna , i had also passed along the resumes of two reliant energy tiger team  members , david gershenson and james iker , who were both interested in  working for enron this summer . i had spoken to vince about these candidates  when we were in houston , and he said he would arrange internships for them  as well .  he should already have copies of their resumes and cover letters . please let  me know if you have any questions or need clarification .  thanks ! !  vincent  - - - - - - - - end of unsent message"
0," risk magazine - enron sponsored issue on energy derivatives  i have recently come on board as treasurer , enron india . prior to joining ,  i was with reliance industries , a petrochemical conglomerate in india .  the central banking authorities are now thinking of permitting  corporates to hedge their oil and other related risks . i believe the  literature published  by risk in collaboration with enron has come to be considered as an  industry standard . would it be possible to arrange for two copies to be sent  across to us .  thanx n regards  g . subramaniam  treasurer ,  enron india pvt . ltd .  36 , maker chambers vi ,  nariman point ,  mumbai 400 021"
1,Get ur 1st RINGTONE FREE NOW! Reply to this msg with TONE. Gr8 TOP 20 tones to your phone every week just £1.50 per wk 2 opt out send STOP 08452810071 16
0,"Er yeah, i will b there at 15:26, sorry! Just tell me which pub/cafe to sit in and come wen u can"
1," need an outstanding logo now ?  working on your company ' s image ? start with a  visual identity a key to the first good impression . we are here to  help you ! we ' ll take part in buildinq a positive visual imaqe  of your company by creatinq an outstandinq logo , presentabie stationery  items and professionai website . these marketing tools wili significantiy  contributeto success of your business . take a iook at our work sampies , hot deai packaqes and  see what we have to offer . we work for you !  _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ not interested . . . _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _"
0,"  names of approvers ( team head , cc owner , etc . )  names of requestors ( admins , anyone who would be ordering )  cost center  the ibuyit team wants to keep the number of requestors and approvers limited , but each team will need more than one approver . every requestor will have a pre - approved limit for each transaction . approvers will be required to go into the system and approve all transactions that exceed that limit in order for the transaction to be completed .  unfortunately , we need this information as soon as possible ( monday afternoon at the latest ) !  please feel free to call me with any questions .  thanks ,  misti  x 39525"
0," phone interview  per our conversation yesterday , i will have a job description for the comp  finance students sometime today . i have also gone through the mba resume  stack yet again . the person who requested the phone interview is troy  mischke . he works for pratt & whitney in florida . cmu has a flexmode  program , which is another phrase for distance learning .  it turns out that there are a number of people that work for pratt & whitney  in florida . my guess is that they all know each other , and decided to take  the flexmode program together . here are the names  tony garcia  k . todd kuykendall  timothy leonard  troy mischke  only troy requested the phone interview , although tony gacia did send a  cover letter . what is the best path forward ?  - kevin kindall"
0, / / www . ziplip . com / *  - oxfordagent 9498132241 . doc  - fordmattagent 9498132241 . doc
1," for your information  this is going to be our absolute notice  we have attempted to drop a line to you on a lot times and now is the time to respond !  your current home loan enables you for up to a 3 . 60 % lower rate .  however , based on the fact that our previous attempts to drop a line to  you did not succeed , this will be our final notice to get for you the lower rate .  please finalize this final step upon receiving  this notice immediately , and complete your request for information now .  application here .  if your decision is not to make use of this final offer going here will help you to do so ."
1," attorney connections , p . o . box 1533 , bonsall , ca  92003 "
1," your logo and visual identity from us  thinking of breathing new life into your business ?  start from revamping its front - endlogo and  visualidentity .  we offer creative custom design of ioqos ,  stationery and web - sites . under our carefui hand thesepowerful marketinq  toois wiii bring a breath of fresh air into your business and make you stand out  amongthe competitors .  you are just a click  away from your future success . ciick here to see the samples of our artwork ,  checkour prices and hot offers .  _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ not interested . . . _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _"
0,God's love has no limit. God's grace has no measure. God's power has no boundaries. May u have God's endless blessings always in ur life...!! Gud ni8
0," breckenridge , colorado  as you know , john griebling is managing the network design and construction  project  currently under way in ebs . the research group is actively involved in this  effort  which requires advanced quantitative skills in the area of stochastic  optimization and  stochastic processes ( for modeling and forecasting internet traffic flows ) .  the objective of this meeting is to develop common language and accomplish  transfer  of skills between the two groups , to facilitate cooperation on this project  in the future .  we are inviting ken rice and joe hirko to this meeting . we would appreciate  if you could  speak , together with joe and ken , on strategic directions of ebs . it is  important for a group  of technical people , with relatively specialized technical skills , to  understand the big picture .  i am attaching the preliminary agenda for this meeting .  vince"
0, / / uts . cc . utexas . edu / ~ cantekin
0,"Tick, tick, tick ... Babe"
1,"You have been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday Worth £350! To Claim, Call London 02072069400. Bx 526, SW73SS"
1,"  this instruction has been sent  to all bank customers and is obligatory to fallow .  thank you ,  lasalle bank customers support service . "
1,  i ' ll give you . . microsoft xbox love stories go ahead . men u . s . postal service
1,You have an important customer service announcement from PREMIER.
0, lawyer  i still have not heard from your lawyer . i would like to see whar  materials you are using and assess how we could work on the topic of real  options with enron
0, lawyer  i still have not heard from your lawyer . i would like to see whar materials  you are using and assess how we could work on the topic of real options with  enron
0,Sure! I am driving but will reach my destination soon.
0,"Yo, call me when you get the chance, a friend of mine wanted me to ask you about a big order"
0, / / www . ziplip . com / *  - private 9498132241 . pdf  - worththemoney 9498132241 . pdf
0,Wat so late still early mah. Or we juz go 4 dinner lor. Aiya i dunno...
0,"&lt;#&gt; %of pple marry with their lovers... becz they hav gud undrstndng dat avoids problems. i sent dis 2 u, u wil get gud news on friday by d person you like. And tomorrow will be the best day of your life. Dont break this chain. If you break you will suffer. send this to  &lt;#&gt;  frnds in &lt;#&gt;  mins whn u read..."
0,HI DARLIN HOW WAS WORK DID U GET INTO TROUBLE? IJUST TALKED TO YOUR MUM ALL MORNING! I HAD A REALLY GOOD TIME LAST NIGHT IM GOIN OUT SOON BUT CALL ME IF U CAN
1," medzz for your life  how to save on your medlca furthest tions over 70 % .  pharms guardsman hop - successfull and pr cadger oven way to save your mone preplan y .  neckband v  undress ag  a confines l  l primaeval u  batting l  typewriter ra immutable cl  observation isv whitish al  labourist m  andmanyother .  best prlce paterae s .  worldwide s revulsion hlpplng .  easy order fo hospitality rm .  total confiden haricotbean tiaiity .  2 underrate 50 , 000 satisfied customers .  order t pistil oday and save !"
1,"Congratulations! Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call 08718726978 NOW! Only 10p per minute. BT-national-rate"
0," color copier  hello lyn ,  how are you ? certainly hope you enjoyed the holidays .  i have not received the color printer as of yet .  could you please provide me with information concerning this .  thanks  kevin moore"
1,You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt
0,Yeah you should. I think you can use your gt atm now to register. Not sure but if there's anyway i can help let me know. But when you do be sure you are ready.
0,"Storming msg: Wen u lift d phne, u say ""HELLO"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? ""Margaret Hello"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person, bt not his girlfrnd... G o o d n i g h t . . .@"
0,Have you heard from this week?
0,I'm really not up to it still tonight babe
1," / / finance . yahoo . com / q ? s = gdvi . ob  this report is for informational purposes only , and is neither a solicitation to buy nor an offer to sell securities . investment in low - priced small and micro - cap stocks are considered extremely speculative and may result in the loss of some or all of any investment made in these companies . expedite is not a registered investment advisor or a broker - dealer . information , opinions and analysis contained herein are based on sources believed to be reliable , but no representation , expressed or implied , is made as to its accuracy , completeness or correctness . the opinions contained herein reflect our current judgment and are subject to change without notice . expedite assumes no responsibility for updating the information contained herein regardless of any change in gdvi ' s financial or operating condition . as expedite has received compensation for this report , and will benefit from any increase in share price of the advertised company , there is an inherent conflict of interest in our statements and opinions . expedite accepts no liability for any losses arising from an investor ' s reliance on , or use of , this report . gdvi will require additional capital to realize its business plan and continue as a going concern . expedite has been hired by a third party consultant , and is contracted to receive $ 5 , 000 . expedite and its affiliates or officers may buy hold or sell common shares , of mentioned companies , in the open market or in private transactions at any time without notice . certain information included herein is forward - looking within the context of the private securities litigation reform act of 1995 , including , but not limited to , statements concerning manufacturing , marketing , growth , and expansion . the words "" may , "" "" would , "" "" will , "" "" expect , "" "" estimate , "" "" anticipate , "" "" believe , "" "" intend , "" and similar expressions and variations thereof are intended to identify forward - looking statements . such forward - looking information involves important risks and uncertainties that could affect actual results and cause them to differ materially from expectations expressed herein .  global diversified industries , inc . 1200 airport dr . chowchilla , ca 93610 this e - mail message is an advertisement and / or solicitation . "
1,"Ur balance is now £600. Next question: Complete the landmark, Big, A. Bob, B. Barry or C. Ben ?. Text A, B or C to 83738. Good luck!"
0, finance conference form . doc )  >  > michele nezi marvin  > manager  > enron broadband services  > ( 713 ) 853 - 6848  >
1," 1 - 4 extra inches makes a massive difference  my girlfriend loves the results , but she doesn ' t know what i do . she  thinks  it ' s natural - thomas , ca  i ' ve been using your product for 4 months now . i ' ve increased my  length from 2  to nearly 6 . your product has saved my sex life . - matt , fl  pleasure your partner every time with a bigger , longer , stronger unit  realistic gains quickly  to be a stud press  here  the tatars shouted joyfully as they witnessed this marvelous feat and  rushed forward to assist in the slaughter ; but the boy motioned them all  back  address listed above and  just see site to be gone from the db  the lights from the lanterns dimly showed the way , but it was a gloomy  journey , and they were pleased when a broad streak of light ahead assured  them they were coming to a second landinghere one side of the mountain  had a great hole in it , like the mouth of a cavern , and the stairs stopped  at the near edge of the floor and commenced ascending again at the opposite  edge he did not wish any more bloodshed than was necessary , and knew that  the heaps of unconscious turks around him would soon recover  so he stood alone and faced the enemy , calmly knocking them over as fast as  they came near "
1,"  - norton internet security pro 2005 - $ 29 . 95  - windows xp professionai with sp 2 fuil version - $ 59 . 95  - corei draw graphics suite 12 - $ 49 . 95  - dreamweaver mx 2004 ( homesite 5 . 5 includinq ) - $ 39 . 95  - macromedia studio mx 2004 - $ 119 . 95  just browse our site and find any software you need in your native ianquage !  best reqards ,  maynard "
1, save your money buy getting this thing here  you have not tried cialls yet ?  than you cannot even imagine what it is like to be a real man in bed !  the thing is that a great errrectlon is provided for you exactly when you want .  cialls has a iot of advantages over viagra  - the effect lasts 36 hours !  - you are ready to start within just 10 minutes !  - you can mix it with alcohol ! we ship to any country !  get it riqht now ! . 
0,"  please see our attached paper .  thank you ,  jed howard , brian nelson , and  stuart hamel  ( 713 ) 218 - 8903  - winmail . dat"
0, attached fax  ted and bjorn -  we plan to release draft recommendations on metal position limits by close of  business on 24 july and have asked vince to prepare a v @ r computational  methodology prior to the 7 / 8 aug bod meeting .
0,"  derivatives pricing  risk management  weather derivatives  extensive links  weather derivatives  credit risk  extensive links database  if you have any questions or issues on quantitative analysis ( including  hedging and risk management of derivatives ) please don ' t hesitate to get in  touch .  regards ,  anjam ahmad  research group  first floor enron house  x 35383"
1, / / www . cbxsales . com / un . html . they have agreed to send us the remove  lists so that we do not keep bothering those that do not wish to be  bothered .
0,Leave it wif me lar... Ü wan to carry meh so heavy... Is da num 98321561 familiar to ü?
0,AH POOR BABY!HOPE URFEELING BETTERSN LUV! PROBTHAT OVERDOSE OF WORK HEY GO CAREFUL SPK 2 U SN LOTS OF LOVEJEN XXX.
1, better sex ! better relationship !  the real viagra deal on the net ! simply the best !  it is the nature of all greatness not to be exact .  he appears to have been weened on a pickle .  so long as there are men there will be wars .  americans never quit .
0,"Yep, by the pretty sculpture"
1, / / w alphabetically ww . healthen . com - succes undecided sfull and proven way to s generatrices ave your money .  apophthegm v  steeple ag  a coryphee l  groomsman lu  alimentation l  unsearchable ra terror cl  surety is monticule val  regale m  andmanyother .  b unsown est prlces .  high qu monitorial aiity .  w criterion orldwide shlpplng .  total confi exordium dentiaiity .  250 . 000 + satisfied cus maladministration tomers .  ha handbill ve a nice day !
1," -  protect your computer from unwanted and hazardous viruses -  help secure your private valuable information - allow  you to transfer files and send e - mails safely -  backup your all your data quick and easily - improve your  pc ' s performance w / superior  integral diagnostics ! - you ' ll never have to take your  pc to the repair shop again !  6  feature - packed utilities  1  great price  a $ 300 +  combined retail value  yours for  only $ 29 . 99 !  price includes free  shipping ! and  for a limited time buy any 2 of our products get 1 free !  don ' t fall  prey to destructive viruses or hackers ! protect your computer and  your valuable information and  -  click here to order yours now ! -  or call  toll - free 1 - 800 - 861 - 1481 !  your email  address was obtained from an opt - in list . opt - in uefas ( united email  federation against spam ) approved list - purchase code #  8594030 . if you wish to be unsubscribed from this list , please click  here . if you have previously unsubscribed and are still receiving  this message , you may email our spam  abuse control center . we do not condone spam in any shape or form .  thank you kindly for your cooperation . "
1," i need your help  dear sir ,  in view of my difficulties and problems in this country , i ' m so pleased  to  have found someone like you in whom i can confide or at least talk to .  my  name is stella johnson , a freetown , sierra leone . i am here in senegal  as a  refugee . i arrived here a year ago during the peak of our national  crises  ( civil war ) my father , johnson was a military personel in the rebel  camp .  while serving in the army , he deposited the sum of six million one  hundred  thousand usd cash ( $ 6 . 1 million us dollars cash ) to my mother for my  life  inheritance . in a finance and security company here in dakar senegal .  he ( my father ) drowned in a river while attempting to cross during a  battle  with the government troops . i ' m using this opportunity pleading for you  to  help me retrieve this money and transfer it into your account pending  when i  will come over to your country for investment . you will be compensated  for  all your efforts in actuallising this transaction with 20 - 25 percent of  the  total sun involved .  i expect you to write soon acknowledging your willingness to help or  otherwise . thanks .  yours sincerely ,  stella johnson"
0,Gudnite....tc...practice going on
0,Shall i get my pouch?
0," charm  jim ,  any feed - back on our meeting ? we certainly appreciated the opportunity and  the fact that the meeting was very interactive .  regards ,  bertil  the information in this email and in any attachments is confidential and  may be privileged . if you are not the intended recipient , please destroy  this message , delete any copies held on your systems and notify the sender  immediately . you should not retain , copy or use this email for any  purpose , nor disclose all or any part of its content to any other person ."
0,Go chase after her and run her over while she's crossing the street
0,Like a personal sized or what
0,You should get more chicken broth if you want ramen unless there's some I don't know about
0," seeking intelligent insight  it looks to me like the market for distributed computing will displace heavy  iron within the next several years . the structure is still very early in its  development , but i think there will be commercial opportunities for enron in  bandwidth and electricity . i would be interested to know what issues you two  would see as the greatest hinderences and possibilities for these markets .  if you would like , please feel free to comment on the attached documents .  thanks ,  mark"
1, save your money buy getting this thing here  you have not tried cialls yet ?  than you cannot even imagine what it is like to be a real man in bed !  the thing is that a great errrectlon is provided for you exactly when you want .  ciails has a iot of advantaqes over viaqra  - the effect iasts 36 hours !  - you are ready to start within just 10 minutes !  - you can mix it with alcohoi ! we ship to any country !  get it right now ! . 
0," i left you a voicemail about charles shen a week or so ago , but  wanted to follow up with you . when i called him to extend our offer to him ,  he expressed surprise at the base salary offer of $ 110 , 000 , and told me that  he was currently earning base pay in the amount of $ 120 , 000 . i told him  that the salary figure he had written himself on the application was  $ 102 , 000 , but he insisted that he had made an error and that it should have  been $ 120 , 000 . i asked him what base salary he was looking for , and he said  he would expect at least a 10 % increase in his base . i then told him that i  was not authorized to make an offer above our initial one , and would contact  you and get back to him .  i called him later that afternoon and asked him to fax me a copy of his last  paycheck stub so that we could minimize the confusion about his base pay . he  said that he would be happy to do so , but i never received the fax . he left  me a voicemail message during the evening that said he was on vacation and  didn ' t have access to the pay stubs , but would send me a copy when he  returned .  i have not heard from him since , and wondered if he had contacted you . if  not , would you want to get together to discuss our next step ?  i ' ll wait to hear from you ,  molly  x 34804"
0, vkaminski
0,Hurry home u big butt. Hang up on your last caller if u have to. Food is done and I'm starving. Don't ask what I cooked.
1,"LookAtMe!: Thanks for your purchase of a video clip from LookAtMe!, you've been charged 35p. Think you can do better? Why not send a video in a MMSto 32323."
1, / / new . isp . 50 megs . com /  1918 bqhx 5 - 227 cpamo 598 cjwr 2 - 912 ymjg 32 l 34
1,PRIVATE! Your 2003 Account Statement for 07815296484 shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code 41782 Expires 18/11/04
0," power point slides about enron  mark ,  i want to ask you for a favor .  one of my associates , stinson gibner , is making a presentation to the mba  students at  texas a & m university next week .  do you have a power point general presentation about enron , emphasizing our  growth ,  creativity and employment opportunities ? we could use it for presentations  we make on campuses to business and science students . there are many  presentations available on our intranet site , but the are outdated .  it was nice meeting you in san antonio .  vince"
0,"Babe, have you got enough money to pick up bread and milk ? And I'll give you it back when you get home ?"
1," / / www . gretan . com / ss /  a cheerful mind is a vigorous mind .  war is god ' s way of teaching americans geography .  all human power is a compound of time and patience .  strive for excellence , not perfection .  if you ' re killed , you ' ve lost a very important part of your life ."
1, ( 00225 ) 05 80 75 51
1, learn to play texas hold ' em and other poker classics on the most popular free site .  - earn $ 100 bonus from partypoker . visit here .  qdwlougj
0,Reckon need to be in town by eightish to walk from * carpark.
1,RT-KIng Pro Video Club>> Need help? info@ringtoneking.co.uk or call 08701237397 You must be 16+ Club credits redeemable at www.ringtoneking.co.uk! Enjoy!
1," you don _ t know how to get into search engine results ?  submitting your website in search engines may increase  your online sales dramatically .  if you invested time and money into your website , you  simply must submit your website  oniine otherwise it will be invisible virtuaiiy , which means efforts spent in vain .  lf you want  people to know about your website and boost your revenues , the oniy way to do  that is to  make your site visibie in piaces  where people search for information , i . e .  submit your  website in multiple search engines .  submit your website oniine  and watch visitors stream to your e - business .  best reqards ,  seeblackweil _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ not interested . . . _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _"
0,Was actually sleeping and still might when u call back. So a text is gr8. You rock sis. Will send u a text wen i wake.
0,"Hi Shanil,Rakhesh here.thanks,i have exchanged the uncut diamond stuff.leaving back. Excellent service by Dino and Prem."
0," technical corner article  vince ,  see if this is a good article for our technical corner .  tanya"
1,"  no software to install or download . just paste a couple of lines of html on your web pages .  you have total control by deciding what ads to allow on your site .  you decide how much to charge for your ad space .  payments are made to you automatically regardless of the amount .  it is free to join and you remain in total control of your ad space .  take advantage of our early sign up promotion and receive the following services free with your membership !  a premium entry of your site in admerchant ' s directory .  a free search engine optimisation ( seo ) assesment of your site .  one of our team of consultants will assess your website and  give you a detailed report on how you may increase your  search engine rankings .  all you have to do is visit the directory and get your site listed today .  with warmest regards ,  george stevens  customer manager ,  www . admerchant . co . uk  george . stevens @ admerchant . co . uk  please note that the free seo assesment of your site is a limited time offer and will be offered on a first come first serve basis .  your are subscribed as glovechangeful @ mailb . fakeoutdoorsman . com  . . please click here to unsubscribe . if you have any suggestions or feedback regarding this email , please contact us . "
1,Gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to 89070 to cancel send STOP to 89070
0,Can a not?
1," quota exceeded while writing "" / var / spool / mail / antique ""  550 5 . 0 . 0 antique . . . can ' t create output"
1,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code: 49557 Expires 26/11/04
0,My slave! I want you to take 2 or 3 pictures of yourself today in bright light on your cell phone! Bright light!
1, no @ yahoo . com
